Traffic_station_id,quality,num_vehicles,avg_speed,num_cars,avg_car_speed,num_trucks,avg_truck_speed,datetime,Station code,Measure value
100101010031590,1.0,22,44,13,41,9,50,2023-05-03 00:00:00,DEBE068,17
100101010031590,1.0,22,44,13,41,9,50,2023-05-03 00:00:00,DEBE125,19
100101010031287,1.0,11,46,9,44,2,53,2023-05-03 01:00:00,DEBE068,17
100101010031287,1.0,11,46,9,44,2,53,2023-05-03 01:00:00,DEBE125,19
100101010031590,1.0,12,45,6,44,6,46,2023-05-03 01:00:00,DEBE068,17
100101010031590,1.0,12,45,6,44,6,46,2023-05-03 01:00:00,DEBE125,19
100101010031287,1.0,10,28,6,28,4,28,2023-05-03 02:00:00,DEBE068,17
100101010031287,1.0,10,28,6,28,4,28,2023-05-03 02:00:00,DEBE125,18
100101010031590,1.0,20,45,17,44,3,49,2023-05-03 02:00:00,DEBE068,17
100101010031590,1.0,20,45,17,44,3,49,2023-05-03 02:00:00,DEBE125,18
100101010031287,1.0,12,32,11,32,1,33,2023-05-03 03:00:00,DEBE068,16
100101010031287,1.0,12,32,11,32,1,33,2023-05-03 03:00:00,DEBE125,18
100101010031590,1.0,20,41,14,39,6,45,2023-05-03 03:00:00,DEBE068,16
100101010031590,1.0,20,41,14,39,6,45,2023-05-03 03:00:00,DEBE125,18
100101010031287,1.0,11,37,9,39,2,31,2023-05-03 04:00:00,DEBE068,16
100101010031287,1.0,11,37,9,39,2,31,2023-05-03 04:00:00,DEBE125,18
100101010031590,1.0,47,45,37,45,10,43,2023-05-03 04:00:00,DEBE068,16
100101010031590,1.0,47,45,37,45,10,43,2023-05-03 04:00:00,DEBE125,18
100101010031287,1.0,20,33,19,34,1,31,2023-05-03 05:00:00,DEBE068,16
100101010031287,1.0,20,33,19,34,1,31,2023-05-03 05:00:00,DEBE125,17
100101010031590,1.0,117,39,95,39,22,39,2023-05-03 05:00:00,DEBE068,16
100101010031590,1.0,117,39,95,39,22,39,2023-05-03 05:00:00,DEBE125,17
100101010031287,1.0,25,37,20,39,5,28,2023-05-03 06:00:00,DEBE068,16
100101010031287,1.0,25,37,20,39,5,28,2023-05-03 06:00:00,DEBE125,17
100101010031590,1.0,177,36,152,36,25,35,2023-05-03 06:00:00,DEBE068,16
100101010031590,1.0,177,36,152,36,25,35,2023-05-03 06:00:00,DEBE125,17
100101010031287,1.0,54,39,47,41,7,24,2023-05-03 07:00:00,DEBE068,16
100101010031287,1.0,54,39,47,41,7,24,2023-05-03 07:00:00,DEBE125,17
100101010031590,1.0,198,31,179,31,19,32,2023-05-03 07:00:00,DEBE068,16
100101010031590,1.0,198,31,179,31,19,32,2023-05-03 07:00:00,DEBE125,17
100101010031287,1.0,45,34,37,36,8,23,2023-05-03 08:00:00,DEBE068,16
100101010031287,1.0,45,34,37,36,8,23,2023-05-03 08:00:00,DEBE125,17
100101010031590,1.0,228,31,209,31,19,30,2023-05-03 08:00:00,DEBE068,16
100101010031590,1.0,228,31,209,31,19,30,2023-05-03 08:00:00,DEBE125,17
100101010031287,1.0,50,42,45,44,5,23,2023-05-03 09:00:00,DEBE068,16
100101010031287,1.0,50,42,45,44,5,23,2023-05-03 09:00:00,DEBE125,17
100101010031590,1.0,179,38,153,38,26,37,2023-05-03 09:00:00,DEBE068,16
100101010031590,1.0,179,38,153,38,26,37,2023-05-03 09:00:00,DEBE125,17
100101010031287,1.0,48,40,38,44,10,24,2023-05-03 10:00:00,DEBE068,16
100101010031287,1.0,48,40,38,44,10,24,2023-05-03 10:00:00,DEBE125,17
100101010031590,1.0,194,38,170,38,24,37,2023-05-03 10:00:00,DEBE068,16
100101010031590,1.0,194,38,170,38,24,37,2023-05-03 10:00:00,DEBE125,17
100101010031287,1.0,53,34,40,37,13,28,2023-05-03 11:00:00,DEBE068,16
100101010031287,1.0,53,34,40,37,13,28,2023-05-03 11:00:00,DEBE125,17
100101010031590,1.0,206,36,182,36,24,37,2023-05-03 11:00:00,DEBE068,16
100101010031590,1.0,206,36,182,36,24,37,2023-05-03 11:00:00,DEBE125,17
100101010031287,1.0,63,36,48,37,15,34,2023-05-03 12:00:00,DEBE068,16
100101010031287,1.0,63,36,48,37,15,34,2023-05-03 12:00:00,DEBE125,18
100101010031590,1.0,237,34,209,34,28,34,2023-05-03 12:00:00,DEBE068,16
100101010031590,1.0,237,34,209,34,28,34,2023-05-03 12:00:00,DEBE125,18
100101010031287,1.0,36,40,26,40,10,41,2023-05-03 13:00:00,DEBE068,16
100101010031287,1.0,36,40,26,40,10,41,2023-05-03 13:00:00,DEBE125,18
100101010031590,1.0,293,36,272,36,21,39,2023-05-03 13:00:00,DEBE068,16
100101010031590,1.0,293,36,272,36,21,39,2023-05-03 13:00:00,DEBE125,18
100101010031287,1.0,46,44,38,46,8,33,2023-05-03 14:00:00,DEBE068,16
100101010031287,1.0,46,44,38,46,8,33,2023-05-03 14:00:00,DEBE125,18
100101010031590,1.0,257,28,228,28,29,26,2023-05-03 14:00:00,DEBE068,16
100101010031590,1.0,257,28,228,28,29,26,2023-05-03 14:00:00,DEBE125,18
100101010031287,1.0,52,40,44,43,8,28,2023-05-03 15:00:00,DEBE068,16
100101010031287,1.0,52,40,44,43,8,28,2023-05-03 15:00:00,DEBE125,18
100101010031590,1.0,341,30,312,30,29,26,2023-05-03 15:00:00,DEBE068,16
100101010031590,1.0,341,30,312,30,29,26,2023-05-03 15:00:00,DEBE125,18
100101010031287,1.0,64,39,53,42,11,25,2023-05-03 16:00:00,DEBE068,16
100101010031287,1.0,64,39,53,42,11,25,2023-05-03 16:00:00,DEBE125,18
100101010031590,1.0,338,31,313,32,25,28,2023-05-03 16:00:00,DEBE068,16
100101010031590,1.0,338,31,313,32,25,28,2023-05-03 16:00:00,DEBE125,18
100101010031287,1.0,48,40,40,42,8,29,2023-05-03 17:00:00,DEBE068,16
100101010031287,1.0,48,40,40,42,8,29,2023-05-03 17:00:00,DEBE125,18
100101010031590,1.0,264,38,247,38,17,39,2023-05-03 17:00:00,DEBE068,16
100101010031590,1.0,264,38,247,38,17,39,2023-05-03 17:00:00,DEBE125,18
100101010031287,1.0,43,40,33,41,10,37,2023-05-03 18:00:00,DEBE068,16
100101010031287,1.0,43,40,33,41,10,37,2023-05-03 18:00:00,DEBE125,18
100101010031590,1.0,223,39,210,39,13,39,2023-05-03 18:00:00,DEBE068,16
100101010031590,1.0,223,39,210,39,13,39,2023-05-03 18:00:00,DEBE125,18
100101010031287,1.0,37,38,33,37,4,47,2023-05-03 19:00:00,DEBE068,16
100101010031287,1.0,37,38,33,37,4,47,2023-05-03 19:00:00,DEBE125,18
100101010031590,1.0,135,39,122,39,13,38,2023-05-03 19:00:00,DEBE068,16
100101010031590,1.0,135,39,122,39,13,38,2023-05-03 19:00:00,DEBE125,18
100101010031287,1.0,23,35,20,35,3,41,2023-05-03 20:00:00,DEBE068,16
100101010031287,1.0,23,35,20,35,3,41,2023-05-03 20:00:00,DEBE125,18
100101010031590,1.0,122,39,116,39,6,37,2023-05-03 20:00:00,DEBE068,16
100101010031590,1.0,122,39,116,39,6,37,2023-05-03 20:00:00,DEBE125,18
100101010031287,1.0,58,41,52,41,6,41,2023-05-03 21:00:00,DEBE068,16
100101010031287,1.0,58,41,52,41,6,41,2023-05-03 21:00:00,DEBE125,18
100101010031590,1.0,140,39,131,39,9,39,2023-05-03 21:00:00,DEBE068,16
100101010031590,1.0,140,39,131,39,9,39,2023-05-03 21:00:00,DEBE125,18
100101010031287,1.0,39,36,27,36,12,34,2023-05-03 22:00:00,DEBE068,17
100101010031287,1.0,39,36,27,36,12,34,2023-05-03 22:00:00,DEBE125,18
100101010031590,1.0,91,41,83,41,8,42,2023-05-03 22:00:00,DEBE068,17
100101010031590,1.0,91,41,83,41,8,42,2023-05-03 22:00:00,DEBE125,18
100101010031287,1.0,40,33,29,35,11,26,2023-05-03 23:00:00,DEBE068,17
100101010031287,1.0,40,33,29,35,11,26,2023-05-03 23:00:00,DEBE125,18
100101010031590,1.0,53,42,47,42,6,41,2023-05-03 23:00:00,DEBE068,17
100101010031590,1.0,53,42,47,42,6,41,2023-05-03 23:00:00,DEBE125,18
100101010031287,1.0,22,28,17,28,5,29,2023-05-04 00:00:00,DEBE068,17
100101010031287,1.0,22,28,17,28,5,29,2023-05-04 00:00:00,DEBE125,18
100101010031590,1.0,47,38,41,38,6,35,2023-05-04 00:00:00,DEBE068,17
100101010031590,1.0,47,38,41,38,6,35,2023-05-04 00:00:00,DEBE125,18
100101010031287,1.0,9,36,7,36,2,35,2023-05-04 01:00:00,DEBE068,17
100101010031287,1.0,9,36,7,36,2,35,2023-05-04 01:00:00,DEBE125,19
100101010031590,1.0,24,42,17,43,7,41,2023-05-04 01:00:00,DEBE068,17
100101010031590,1.0,24,42,17,43,7,41,2023-05-04 01:00:00,DEBE125,19
100101010031287,1.0,9,35,5,35,4,36,2023-05-04 02:00:00,DEBE068,17
100101010031287,1.0,9,35,5,35,4,36,2023-05-04 02:00:00,DEBE125,19
100101010031590,1.0,18,40,12,39,6,42,2023-05-04 02:00:00,DEBE068,17
100101010031590,1.0,18,40,12,39,6,42,2023-05-04 02:00:00,DEBE125,19
100101010031287,1.0,5,27,2,28,3,27,2023-05-04 03:00:00,DEBE068,17
100101010031287,1.0,5,27,2,28,3,27,2023-05-04 03:00:00,DEBE125,19
100101010031590,1.0,28,41,23,42,5,39,2023-05-04 03:00:00,DEBE068,17
100101010031590,1.0,28,41,23,42,5,39,2023-05-04 03:00:00,DEBE125,19
100101010031287,1.0,10,36,9,37,1,27,2023-05-04 04:00:00,DEBE068,18
100101010031287,1.0,10,36,9,37,1,27,2023-05-04 04:00:00,DEBE125,19
100101010031590,1.0,49,45,41,45,8,44,2023-05-04 04:00:00,DEBE068,18
100101010031590,1.0,49,45,41,45,8,44,2023-05-04 04:00:00,DEBE125,19
100101010031287,1.0,21,39,20,40,1,27,2023-05-04 05:00:00,DEBE068,18
100101010031287,1.0,21,39,20,40,1,27,2023-05-04 05:00:00,DEBE125,19
100101010031590,1.0,114,40,101,40,13,42,2023-05-04 05:00:00,DEBE068,18
100101010031590,1.0,114,40,101,40,13,42,2023-05-04 05:00:00,DEBE125,19
100101010031287,1.0,38,37,30,37,8,36,2023-05-04 06:00:00,DEBE068,18
100101010031287,1.0,38,37,30,37,8,36,2023-05-04 06:00:00,DEBE125,19
100101010031590,1.0,167,38,146,39,21,34,2023-05-04 06:00:00,DEBE068,18
100101010031590,1.0,167,38,146,39,21,34,2023-05-04 06:00:00,DEBE125,19
100101010031287,1.0,29,39,24,42,5,27,2023-05-04 07:00:00,DEBE068,18
100101010031287,1.0,29,39,24,42,5,27,2023-05-04 07:00:00,DEBE125,19
100101010031590,1.0,176,37,153,37,23,38,2023-05-04 07:00:00,DEBE068,18
100101010031590,1.0,176,37,153,37,23,38,2023-05-04 07:00:00,DEBE125,19
100101010031287,1.0,44,36,38,37,6,26,2023-05-04 08:00:00,DEBE068,18
100101010031287,1.0,44,36,38,37,6,26,2023-05-04 08:00:00,DEBE125,19
100101010031590,1.0,185,35,167,35,18,33,2023-05-04 08:00:00,DEBE068,18
100101010031590,1.0,185,35,167,35,18,33,2023-05-04 08:00:00,DEBE125,19
100101010031287,1.0,53,38,44,41,9,28,2023-05-04 09:00:00,DEBE068,18
100101010031287,1.0,53,38,44,41,9,28,2023-05-04 09:00:00,DEBE125,19
100101010031590,1.0,187,39,163,39,24,38,2023-05-04 09:00:00,DEBE068,18
100101010031590,1.0,187,39,163,39,24,38,2023-05-04 09:00:00,DEBE125,19
100101010031287,1.0,45,41,37,41,8,38,2023-05-04 10:00:00,DEBE068,18
100101010031287,1.0,45,41,37,41,8,38,2023-05-04 10:00:00,DEBE125,20
100101010031590,1.0,188,37,162,37,26,38,2023-05-04 10:00:00,DEBE068,18
100101010031590,1.0,188,37,162,37,26,38,2023-05-04 10:00:00,DEBE125,20
100101010031287,1.0,48,41,37,45,11,28,2023-05-04 11:00:00,DEBE068,19
100101010031287,1.0,48,41,37,45,11,28,2023-05-04 11:00:00,DEBE125,20
100101010031590,1.0,216,37,194,37,22,38,2023-05-04 11:00:00,DEBE068,19
100101010031590,1.0,216,37,194,37,22,38,2023-05-04 11:00:00,DEBE125,20
100101010031287,1.0,50,35,41,33,9,44,2023-05-11 12:00:00,DEBE068,26
100101010031287,1.0,50,35,41,33,9,44,2023-05-11 12:00:00,DEBE125,28
100101010031590,1.0,255,38,219,38,36,38,2023-05-11 12:00:00,DEBE068,26
100101010031590,1.0,255,38,219,38,36,38,2023-05-11 12:00:00,DEBE125,28
100101010031287,1.0,56,43,48,43,8,44,2023-05-11 13:00:00,DEBE068,26
100101010031287,1.0,56,43,48,43,8,44,2023-05-11 13:00:00,DEBE125,28
100101010031590,1.0,266,36,243,37,23,34,2023-05-11 13:00:00,DEBE068,26
100101010031590,1.0,266,36,243,37,23,34,2023-05-11 13:00:00,DEBE125,28
100101010031287,1.0,34,40,29,41,5,33,2023-05-11 14:00:00,DEBE068,26
100101010031287,1.0,34,40,29,41,5,33,2023-05-11 14:00:00,DEBE125,28
100101010031590,1.0,331,34,312,34,19,34,2023-05-11 14:00:00,DEBE068,26
100101010031590,1.0,331,34,312,34,19,34,2023-05-11 14:00:00,DEBE125,28
100101010031287,1.0,51,35,44,35,7,35,2023-05-11 15:00:00,DEBE068,25
100101010031287,1.0,51,35,44,35,7,35,2023-05-11 15:00:00,DEBE125,27
100101010031590,1.0,294,23,276,22,18,29,2023-05-11 15:00:00,DEBE068,25
100101010031590,1.0,294,23,276,22,18,29,2023-05-11 15:00:00,DEBE125,27
100101010031287,1.0,33,39,28,41,5,28,2023-05-11 16:00:00,DEBE068,25
100101010031287,1.0,33,39,28,41,5,28,2023-05-11 16:00:00,DEBE125,27
100101010031590,1.0,275,19,259,19,16,17,2023-05-11 16:00:00,DEBE068,25
100101010031590,1.0,275,19,259,19,16,17,2023-05-11 16:00:00,DEBE125,27
100101010031287,1.0,45,37,33,38,12,34,2023-05-11 17:00:00,DEBE068,25
100101010031287,1.0,45,37,33,38,12,34,2023-05-11 17:00:00,DEBE125,27
100101010031590,1.0,243,33,227,33,16,33,2023-05-11 17:00:00,DEBE068,25
100101010031590,1.0,243,33,227,33,16,33,2023-05-11 17:00:00,DEBE125,27
100101010031287,1.0,50,38,44,39,6,30,2023-05-11 18:00:00,DEBE068,25
100101010031287,1.0,50,38,44,39,6,30,2023-05-11 18:00:00,DEBE125,27
100101010031590,1.0,259,39,239,39,20,38,2023-05-11 18:00:00,DEBE068,25
100101010031590,1.0,259,39,239,39,20,38,2023-05-11 18:00:00,DEBE125,27
100101010031287,1.0,32,41,29,41,3,38,2023-05-11 19:00:00,DEBE068,25
100101010031287,1.0,32,41,29,41,3,38,2023-05-11 19:00:00,DEBE125,26
100101010031590,1.0,173,37,149,38,24,35,2023-05-11 19:00:00,DEBE068,25
100101010031590,1.0,173,37,149,38,24,35,2023-05-11 19:00:00,DEBE125,26
100101010031287,1.0,38,38,35,39,3,28,2023-05-11 20:00:00,DEBE068,24
100101010031287,1.0,38,38,35,39,3,28,2023-05-11 20:00:00,DEBE125,26
100101010031590,1.0,112,38,95,38,17,38,2023-05-11 20:00:00,DEBE068,24
100101010031590,1.0,112,38,95,38,17,38,2023-05-11 20:00:00,DEBE125,26
100101010031287,1.0,55,40,46,41,9,34,2023-05-11 21:00:00,DEBE068,24
100101010031287,1.0,55,40,46,41,9,34,2023-05-11 21:00:00,DEBE125,26
100101010031590,1.0,160,37,152,37,8,33,2023-05-11 21:00:00,DEBE068,24
100101010031590,1.0,160,37,152,37,8,33,2023-05-11 21:00:00,DEBE125,26
100101010031287,1.0,59,42,54,41,5,44,2023-05-11 22:00:00,DEBE068,24
100101010031287,1.0,59,42,54,41,5,44,2023-05-11 22:00:00,DEBE125,26
100101010031590,1.0,129,41,109,41,20,40,2023-05-11 22:00:00,DEBE068,24
100101010031590,1.0,129,41,109,41,20,40,2023-05-11 22:00:00,DEBE125,26
100101010031287,1.0,32,32,24,33,8,28,2023-05-11 23:00:00,DEBE068,23
100101010031287,1.0,32,32,24,33,8,28,2023-05-11 23:00:00,DEBE125,25
100101010031590,1.0,76,39,51,40,25,37,2023-05-11 23:00:00,DEBE068,23
100101010031590,1.0,76,39,51,40,25,37,2023-05-11 23:00:00,DEBE125,25
100101010031287,1.0,25,38,18,39,7,35,2023-05-12 00:00:00,DEBE068,23
100101010031287,1.0,25,38,18,39,7,35,2023-05-12 00:00:00,DEBE125,25
100101010031590,1.0,46,39,43,40,3,33,2023-05-12 00:00:00,DEBE068,23
100101010031590,1.0,46,39,43,40,3,33,2023-05-12 00:00:00,DEBE125,25
100101010031287,1.0,14,39,10,39,4,40,2023-05-12 01:00:00,DEBE068,23
100101010031287,1.0,14,39,10,39,4,40,2023-05-12 01:00:00,DEBE125,25
100101010031590,1.0,41,38,34,39,7,36,2023-05-12 01:00:00,DEBE068,23
100101010031590,1.0,41,38,34,39,7,36,2023-05-12 01:00:00,DEBE125,25
100101010031287,1.0,15,36,11,39,4,30,2023-05-12 02:00:00,DEBE068,23
100101010031287,1.0,15,36,11,39,4,30,2023-05-12 02:00:00,DEBE125,25
100101010031590,1.0,31,42,24,41,7,45,2023-05-12 02:00:00,DEBE068,23
100101010031590,1.0,31,42,24,41,7,45,2023-05-12 02:00:00,DEBE125,25
100101010031287,1.0,9,34,7,33,2,38,2023-05-12 03:00:00,DEBE068,22
100101010031287,1.0,9,34,7,33,2,38,2023-05-12 03:00:00,DEBE125,25
100101010031590,1.0,24,42,18,44,6,37,2023-05-12 03:00:00,DEBE068,22
100101010031590,1.0,24,42,18,44,6,37,2023-05-12 03:00:00,DEBE125,25
100101010031287,1.0,15,47,12,46,3,51,2023-05-12 04:00:00,DEBE068,22
100101010031287,1.0,15,47,12,46,3,51,2023-05-12 04:00:00,DEBE125,25
100101010031590,1.0,58,42,48,42,10,44,2023-05-12 04:00:00,DEBE068,22
100101010031590,1.0,58,42,48,42,10,44,2023-05-12 04:00:00,DEBE125,25
100101010031287,1.0,24,41,21,42,3,34,2023-05-12 05:00:00,DEBE068,22
100101010031287,1.0,24,41,21,42,3,34,2023-05-12 05:00:00,DEBE125,25
100101010031590,1.0,95,37,81,37,14,38,2023-05-12 05:00:00,DEBE068,22
100101010031590,1.0,95,37,81,37,14,38,2023-05-12 05:00:00,DEBE125,25
100101010031287,1.0,41,35,34,37,7,29,2023-05-12 06:00:00,DEBE068,22
100101010031287,1.0,41,35,34,37,7,29,2023-05-12 06:00:00,DEBE125,25
100101010031590,1.0,180,37,152,36,28,37,2023-05-12 06:00:00,DEBE068,22
100101010031590,1.0,180,37,152,36,28,37,2023-05-12 06:00:00,DEBE125,25
100101010031287,1.0,48,39,41,42,7,21,2023-05-12 07:00:00,DEBE068,22
100101010031287,1.0,48,39,41,42,7,21,2023-05-12 07:00:00,DEBE125,25
100101010031590,1.0,170,36,152,36,18,36,2023-05-12 07:00:00,DEBE068,22
100101010031590,1.0,170,36,152,36,18,36,2023-05-12 07:00:00,DEBE125,25
100101010031287,1.0,40,33,31,36,9,23,2023-05-12 08:00:00,DEBE068,22
100101010031287,1.0,40,33,31,36,9,23,2023-05-12 08:00:00,DEBE125,25
100101010031590,1.0,189,34,171,34,18,34,2023-05-12 08:00:00,DEBE068,22
100101010031590,1.0,189,34,171,34,18,34,2023-05-12 08:00:00,DEBE125,25
100101010031287,1.0,52,38,44,41,8,22,2023-05-12 09:00:00,DEBE068,22
100101010031287,1.0,52,38,44,41,8,22,2023-05-12 09:00:00,DEBE125,25
100101010031590,1.0,190,37,160,37,30,37,2023-05-12 09:00:00,DEBE068,22
100101010031590,1.0,190,37,160,37,30,37,2023-05-12 09:00:00,DEBE125,25
100101010031287,1.0,54,33,44,33,10,38,2023-05-12 10:00:00,DEBE068,22
100101010031287,1.0,54,33,44,33,10,38,2023-05-12 10:00:00,DEBE125,25
100101010031590,1.0,196,39,178,39,18,39,2023-05-12 10:00:00,DEBE068,22
100101010031590,1.0,196,39,178,39,18,39,2023-05-12 10:00:00,DEBE125,25
100101010031287,1.0,47,35,36,35,11,33,2023-05-12 11:00:00,DEBE068,23
100101010031287,1.0,47,35,36,35,11,33,2023-05-12 11:00:00,DEBE125,26
100101010031590,1.0,229,36,203,36,26,36,2023-05-12 11:00:00,DEBE068,23
100101010031590,1.0,229,36,203,36,26,36,2023-05-12 11:00:00,DEBE125,26
100101010031287,1.0,43,40,36,39,7,43,2023-05-12 12:00:00,DEBE068,23
100101010031287,1.0,43,40,36,39,7,43,2023-05-12 12:00:00,DEBE125,26
100101010031590,1.0,225,35,203,36,22,35,2023-05-12 12:00:00,DEBE068,23
100101010031590,1.0,225,35,203,36,22,35,2023-05-12 12:00:00,DEBE125,26
100101010031287,1.0,40,41,30,41,10,43,2023-05-12 13:00:00,DEBE068,24
100101010031287,1.0,40,41,30,41,10,43,2023-05-12 13:00:00,DEBE125,26
100101010031590,1.0,285,37,271,37,14,35,2023-05-12 13:00:00,DEBE068,24
100101010031590,1.0,285,37,271,37,14,35,2023-05-12 13:00:00,DEBE125,26
100101010031287,1.0,49,40,38,42,11,33,2023-05-12 14:00:00,DEBE068,24
100101010031287,1.0,49,40,38,42,11,33,2023-05-12 14:00:00,DEBE125,27
100101010031590,1.0,353,31,335,31,18,30,2023-05-12 14:00:00,DEBE068,24
100101010031590,1.0,353,31,335,31,18,30,2023-05-12 14:00:00,DEBE125,27
100101010031287,1.0,62,43,45,44,17,42,2023-05-12 15:00:00,DEBE068,24
100101010031287,1.0,62,43,45,44,17,42,2023-05-12 15:00:00,DEBE125,27
100101010031590,1.0,244,37,218,37,26,36,2023-05-12 15:00:00,DEBE068,24
100101010031590,1.0,244,37,218,37,26,36,2023-05-12 15:00:00,DEBE125,27
100101010031287,1.0,63,41,47,40,16,42,2023-05-12 16:00:00,DEBE068,25
100101010031287,1.0,63,41,47,40,16,42,2023-05-12 16:00:00,DEBE125,27
100101010031590,1.0,253,39,224,39,29,40,2023-05-12 16:00:00,DEBE068,25
100101010031590,1.0,253,39,224,39,29,40,2023-05-12 16:00:00,DEBE125,27
100101010031287,1.0,61,40,48,41,13,36,2023-05-12 17:00:00,DEBE068,25
100101010031287,1.0,61,40,48,41,13,36,2023-05-12 17:00:00,DEBE125,27
100101010031590,1.0,228,38,207,38,21,35,2023-05-12 17:00:00,DEBE068,25
100101010031590,1.0,228,38,207,38,21,35,2023-05-12 17:00:00,DEBE125,27
100101010031287,1.0,48,42,44,43,4,34,2023-05-12 18:00:00,DEBE068,26
100101010031287,1.0,48,42,44,43,4,34,2023-05-12 18:00:00,DEBE125,28
100101010031590,1.0,224,40,208,40,16,38,2023-05-12 18:00:00,DEBE068,26
100101010031590,1.0,224,40,208,40,16,38,2023-05-12 18:00:00,DEBE125,28
100101010031287,1.0,34,40,32,40,2,46,2023-05-12 19:00:00,DEBE068,26
100101010031287,1.0,34,40,32,40,2,46,2023-05-12 19:00:00,DEBE125,28
100101010031590,1.0,199,38,183,38,16,38,2023-05-12 19:00:00,DEBE068,26
100101010031590,1.0,199,38,183,38,16,38,2023-05-12 19:00:00,DEBE125,28
100101010031287,1.0,36,40,35,40,1,46,2023-05-12 20:00:00,DEBE068,26
100101010031287,1.0,36,40,35,40,1,46,2023-05-12 20:00:00,DEBE125,28
100101010031590,1.0,149,39,140,39,9,39,2023-05-12 20:00:00,DEBE068,26
100101010031590,1.0,149,39,140,39,9,39,2023-05-12 20:00:00,DEBE125,28
100101010031287,1.0,45,41,43,41,2,46,2023-05-12 21:00:00,DEBE068,27
100101010031287,1.0,45,41,43,41,2,46,2023-05-12 21:00:00,DEBE125,29
100101010031590,1.0,174,36,167,36,7,36,2023-05-12 21:00:00,DEBE068,27
100101010031590,1.0,174,36,167,36,7,36,2023-05-12 21:00:00,DEBE125,29
100101010031287,1.0,38,46,37,46,1,46,2023-05-12 22:00:00,DEBE068,27
100101010031287,1.0,38,46,37,46,1,46,2023-05-12 22:00:00,DEBE125,29
100101010031590,1.0,170,37,166,37,4,34,2023-05-12 22:00:00,DEBE068,27
100101010031590,1.0,170,37,166,37,4,34,2023-05-12 22:00:00,DEBE125,29
100101010031287,1.0,37,44,36,44,1,46,2023-05-12 23:00:00,DEBE068,27
100101010031287,1.0,37,44,36,44,1,46,2023-05-12 23:00:00,DEBE125,29
100101010031590,1.0,105,40,101,40,4,38,2023-05-12 23:00:00,DEBE068,27
100101010031590,1.0,105,40,101,40,4,38,2023-05-12 23:00:00,DEBE125,29
100101010031287,1.0,19,45,19,45,0,-1,2023-05-13 00:00:00,DEBE068,28
100101010031287,1.0,19,45,19,45,0,-1,2023-05-13 00:00:00,DEBE125,30
100101010031590,1.0,76,42,75,42,1,43,2023-05-13 00:00:00,DEBE068,28
100101010031590,1.0,76,42,75,42,1,43,2023-05-13 00:00:00,DEBE125,30
100101010031287,1.0,24,48,24,48,0,-1,2023-05-13 01:00:00,DEBE068,28
100101010031287,1.0,24,48,24,48,0,-1,2023-05-13 01:00:00,DEBE125,30
100101010031590,1.0,58,38,55,38,3,39,2023-05-13 01:00:00,DEBE068,28
100101010031590,1.0,58,38,55,38,3,39,2023-05-13 01:00:00,DEBE125,30
100101010031287,1.0,17,49,17,49,0,-1,2023-05-13 02:00:00,DEBE068,28
100101010031287,1.0,17,49,17,49,0,-1,2023-05-13 02:00:00,DEBE125,30
100101010031590,1.0,68,40,61,40,7,40,2023-05-13 02:00:00,DEBE068,28
100101010031590,1.0,68,40,61,40,7,40,2023-05-13 02:00:00,DEBE125,30
100101010031287,1.0,13,49,13,49,0,-1,2023-05-13 03:00:00,DEBE068,29
100101010031287,1.0,13,49,13,49,0,-1,2023-05-13 03:00:00,DEBE125,31
100101010031590,1.0,40,38,34,38,6,37,2023-05-13 03:00:00,DEBE068,29
100101010031590,1.0,40,38,34,38,6,37,2023-05-13 03:00:00,DEBE125,31
100101010031287,1.0,15,43,13,42,2,46,2023-05-13 04:00:00,DEBE068,29
100101010031287,1.0,15,43,13,42,2,46,2023-05-13 04:00:00,DEBE125,31
100101010031590,1.0,55,42,50,42,5,39,2023-05-13 04:00:00,DEBE068,29
100101010031590,1.0,55,42,50,42,5,39,2023-05-13 04:00:00,DEBE125,31
100101010031287,1.0,20,48,17,47,3,50,2023-05-13 05:00:00,DEBE068,29
100101010031287,1.0,20,48,17,47,3,50,2023-05-13 05:00:00,DEBE125,31
100101010031590,1.0,49,37,40,37,9,37,2023-05-13 05:00:00,DEBE068,29
100101010031590,1.0,49,37,40,37,9,37,2023-05-13 05:00:00,DEBE125,31
100101010031287,1.0,13,41,10,44,3,30,2023-05-13 06:00:00,DEBE068,29
100101010031287,1.0,13,41,10,44,3,30,2023-05-13 06:00:00,DEBE125,31
100101010031590,1.0,49,39,45,39,4,36,2023-05-13 06:00:00,DEBE068,29
100101010031590,1.0,49,39,45,39,4,36,2023-05-13 06:00:00,DEBE125,31
100101010031287,1.0,11,35,7,37,4,32,2023-05-13 07:00:00,DEBE068,29
100101010031287,1.0,11,35,7,37,4,32,2023-05-13 07:00:00,DEBE125,31
100101010031590,1.0,50,39,45,39,5,39,2023-05-13 07:00:00,DEBE068,29
100101010031590,1.0,50,39,45,39,5,39,2023-05-13 07:00:00,DEBE125,31
100101010031287,1.0,24,41,16,47,8,30,2023-05-13 08:00:00,DEBE068,29
100101010031287,1.0,24,41,16,47,8,30,2023-05-13 08:00:00,DEBE125,31
100101010031590,1.0,84,37,76,37,8,36,2023-05-13 08:00:00,DEBE068,29
100101010031590,1.0,84,37,76,37,8,36,2023-05-13 08:00:00,DEBE125,31
100101010031287,1.0,36,40,28,41,8,34,2023-05-13 09:00:00,DEBE068,29
